index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
11066	b l a b	b l a b d	blab	blabbed	⋊ b l a b ⋉	⋊ b l a b d ⋉
11072	r ə k j uː p r eɪ t	r ə k j uː p r eɪ t ɪ d	recuperate	recuperated	⋊ ɹ ə k j u p ɹ e t ⋉	⋊ ɹ ə k j u p ɹ e t ɪ d ⋉
11091	w eɪ v	w eɪ v d	waive	waived	⋊ w e v ⋉	⋊ w e v d ⋉
11093	v aɪ əʊ l eɪ t	v aɪ əʊ l eɪ t ɪ d	violate	violated	⋊ v a ɪ o l e t ⋉	⋊ v a ɪ o l e t ɪ d ⋉
11100	f l a ʃ	f l a ʃ t	flash	flashed	⋊ f l a ʃ ⋉	⋊ f l a ʃ t ⋉
11105	h ɛ m	h ɛ m d	hem	hemmed	⋊ h ɛ m ⋉	⋊ h ɛ m d ⋉
11109	r ɛ k	r ɛ k t	wreck	wrecked	⋊ ɹ ɛ k ⋉	⋊ ɹ ɛ k t ⋉
11114	l iː g l̩ˠ aɪ z	l iː g l̩ˠ aɪ z d	legalize	legalized	⋊ l i g l a ɪ z ⋉	⋊ l i g l a ɪ z d ⋉
11129	b ə l eɪ b ə	b ə l eɪ b ə d	belabour	belaboured	⋊ b ə l e b ə ⋉	⋊ b ə l e b ə d ⋉
11131	s lˠ aɪ s	s lˠ aɪ s t	slice	sliced	⋊ s l a ɪ s ⋉	⋊ s l a ɪ s t ⋉
11132	v ɔ l ɪ	v ɔ l ɪ d	volley	volleyed	⋊ v ɔ l ɪ ⋉	⋊ v ɔ l ɪ d ⋉
11135	b l a k n̩	b l a k n̩ d	blacken	blackened	⋊ b l a k n ⋉	⋊ b l a k n d ⋉
11140	f r ɔ g m ɑː t ʃ	f r ɔ g m ɑː t ʃ t	frogmarch	frogmarched	⋊ f ɹ ɔ g m ɑ t ʃ ⋉	⋊ f ɹ ɔ g m ɑ t ʃ t ⋉
11142	b ɑː n s t ɔː m	b ɑː n s t ɔː m d	barnstorm	barnstormed	⋊ b ɑ n s t ɔ m ⋉	⋊ b ɑ n s t ɔ m d ⋉
11144	p ʊ z ɪ ʃ n̩	p ʊ z ɪ ʃ n̩ d	position	positioned	⋊ p ʊ z ɪ ʃ n ⋉	⋊ p ʊ z ɪ ʃ n d ⋉
11145	l j ɔː	l j ɔː d	lure	lured	⋊ l j ɔ ⋉	⋊ l j ɔ d ⋉
11151	w ɜː ʃ ɪ p	w ɜː ʃ ɪ p t	worship	worshipped	⋊ w ə ʃ ɪ p ⋉	⋊ w ə ʃ ɪ p t ⋉
11154	r a k ɪ t	r a k ɪ t ɪ d	racket	racketed	⋊ ɹ a k ɪ t ⋉	⋊ ɹ a k ɪ t ɪ d ⋉
11159	b ɔ b s lˠ eɪ	b ɔ b s lˠ eɪ d	bobsleigh	bobsleighed	⋊ b ɔ b s l e ⋉	⋊ b ɔ b s l e d ⋉
11166	d ʒ ɪ b ɪ t	d ʒ ɪ b ɪ t ɪ d	gibbet	gibbeted	⋊ d ʒ ɪ b ɪ t ⋉	⋊ d ʒ ɪ b ɪ t ɪ d ⋉
11167	f l aʊ n d ə	f l aʊ n d ə d	flounder	floundered	⋊ f l a ʊ n d ə ⋉	⋊ f l a ʊ n d ə d ⋉
11175	p r aɪ z	p r aɪ z d	prize	prized	⋊ p ɹ a ɪ z ⋉	⋊ p ɹ a ɪ z d ⋉
11179	l ʌ n ʃ	l ʌ n ʃ t	lunch	lunched	⋊ l ʌ n ʃ ⋉	⋊ l ʌ n ʃ t ⋉
11203	p r ʊ g r ɛ s	p r ʊ g r ɛ s t	progress	progressed	⋊ p ɹ ʊ g ɹ ɛ s ⋉	⋊ p ɹ ʊ g ɹ ɛ s t ⋉
11206	r a v ɪ d ʒ	r a v ɪ d ʒ d	ravage	ravaged	⋊ ɹ a v ɪ d ʒ ⋉	⋊ ɹ a v ɪ d ʒ d ⋉
11213	ə b aʊ t f eɪ s	ə b aʊ t f eɪ s t	about-face	about-faced	⋊ ə b a ʊ t f e s ⋉	⋊ ə b a ʊ t f e s t ⋉
11215	v j uː	v j uː d	view	viewed	⋊ v j u ⋉	⋊ v j u d ⋉
11223	s ɛ t l̩ˠ	s ɛ t l̩ˠ d	settle	settled	⋊ s ɛ t l ⋉	⋊ s ɛ t l d ⋉
11225	r iː ɪ n k ɑː n eɪ t	r iː ɪ n k ɑː n eɪ t ɪ d	reincarnate	reincarnated	⋊ ɹ i ɪ n k ɑ n e t ⋉	⋊ ɹ i ɪ n k ɑ n e t ɪ d ⋉
11251	d ɛ k ə r eɪ t	d ɛ k ə r eɪ t ɪ d	decorate	decorated	⋊ d ɛ k ə ɹ e t ⋉	⋊ d ɛ k ə ɹ e t ɪ d ⋉
11253	d ɪ m p l̩ˠ	d ɪ m p l̩ˠ d	dimple	dimpled	⋊ d ɪ m p l ⋉	⋊ d ɪ m p l d ⋉
11254	f r iː k w ɛ n t	f r iː k w ɛ n t ɪ d	frequent	frequented	⋊ f ɹ i k w ɛ n t ⋉	⋊ f ɹ i k w ɛ n t ɪ d ⋉
11257	p ɜː p ə s	p ɜː p ə s t	purpose	purposed	⋊ p ə p ə s ⋉	⋊ p ə p ə s t ⋉
11260	s p ɔː t	s p ɔː t ɪ d	sport	sported	⋊ s p ɔ t ⋉	⋊ s p ɔ t ɪ d ⋉
11264	m ɪ z l̩ˠ	m ɪ z l̩ˠ d	mizzle	mizzled	⋊ m ɪ z l ⋉	⋊ m ɪ z l d ⋉
11271	p ɔː t ɛ n d	p ɔː t ɛ n d ɪ d	portend	portended	⋊ p ɔ t ɛ n d ⋉	⋊ p ɔ t ɛ n d ɪ d ⋉
11273	ɪ g n ɔː	ɪ g n ɔː d	ignore	ignored	⋊ ɪ g n ɔ ⋉	⋊ ɪ g n ɔ d ⋉
11275	əʊ m ə n	əʊ m ə n d	omen	omened	⋊ o m ə n ⋉	⋊ o m ə n d ⋉
11277	k əʊ lˠ d ʃ əʊ lˠ d ə	k əʊ lˠ d ʃ əʊ lˠ d ə d	cold-shoulder	cold-shouldered	⋊ k o l d ʃ o l d ə ⋉	⋊ k o l d ʃ o l d ə d ⋉
11279	k r iː s	k r iː s t	crease	creased	⋊ k ɹ i s ⋉	⋊ k ɹ i s t ⋉
11285	g r eɪ t	g r eɪ t ɪ d	grate	grated	⋊ g ɹ e t ⋉	⋊ g ɹ e t ɪ d ⋉
11289	m ɪ s k ə n d ʌ k t	m ɪ s k ə n d ʌ k t ɪ d	misconduct	misconducted	⋊ m ɪ s k ə n d ʌ k t ⋉	⋊ m ɪ s k ə n d ʌ k t ɪ d ⋉
11292	b a t ə	b a t ə d	batter	battered	⋊ b a t ə ⋉	⋊ b a t ə d ⋉
11293	d ɪ s k ə n t ɛ n t	d ɪ s k ə n t ɛ n t ɪ d	discontent	discontented	⋊ d ɪ s k ə n t ɛ n t ⋉	⋊ d ɪ s k ə n t ɛ n t ɪ d ⋉
11296	k əʊ a g j ə l eɪ t	k əʊ a g j ə l eɪ t ɪ d	coagulate	coagulated	⋊ k o a g j ə l e t ⋉	⋊ k o a g j ə l e t ɪ d ⋉
11304	ɛ k s p ɜː g eɪ t	ɛ k s p ɜː g eɪ t ɪ d	expurgate	expurgated	⋊ ɛ k s p ə g e t ⋉	⋊ ɛ k s p ə g e t ɪ d ⋉
11305	h a ʃ	h a ʃ t	hash	hashed	⋊ h a ʃ ⋉	⋊ h a ʃ t ⋉
11307	w iː p	w ɛ p t	weep	wept	⋊ w i p ⋉	⋊ w ɛ p t ⋉
11314	t a k	t a k t	tack	tacked	⋊ t a k ⋉	⋊ t a k t ⋉
11322	θ r ɔ ŋ	θ r ɔ ŋ d	throng	thronged	⋊ θ ɹ ɔ ŋ ⋉	⋊ θ ɹ ɔ ŋ d ⋉
11323	k ə n s iː lˠ	k ə n s iː lˠ d	conceal	concealed	⋊ k ə n s i l ⋉	⋊ k ə n s i l d ⋉
11329	s ʌ b d ʒ ɛ k t	s ʌ b d ʒ ɛ k t ɪ d	subject	subjected	⋊ s ʌ b d ʒ ɛ k t ⋉	⋊ s ʌ b d ʒ ɛ k t ɪ d ⋉
11335	s lˠ ʌ m p	s lˠ ʌ m p t	slump	slumped	⋊ s l ʌ m p ⋉	⋊ s l ʌ m p t ⋉
11349	m ɪ lˠ d j uː	m ɪ lˠ d j uː d	mildew	mildewed	⋊ m ɪ l d j u ⋉	⋊ m ɪ l d j u d ⋉
11351	d ɪ f l ɛ k t	d ɪ f l ɛ k t ɪ d	deflect	deflected	⋊ d ɪ f l ɛ k t ⋉	⋊ d ɪ f l ɛ k t ɪ d ⋉
11362	s p aʊ t	s p aʊ t ɪ d	spout	spouted	⋊ s p a ʊ t ⋉	⋊ s p a ʊ t ɪ d ⋉
11363	g ɔː m ə n d aɪ z	g ɔː m ə n d aɪ z d	gormandize	gormandized	⋊ g ɔ m ə n d a ɪ z ⋉	⋊ g ɔ m ə n d a ɪ z d ⋉
11380	ɜː k	ɜː k t	irk	irked	⋊ ə k ⋉	⋊ ə k t ⋉
11382	l ʊ k	l ʊ k t	look	looked	⋊ l ʊ k ⋉	⋊ l ʊ k t ⋉
11408	a k t ɪ v eɪ t	a k t ɪ v eɪ t ɪ d	activate	activated	⋊ a k t ɪ v e t ⋉	⋊ a k t ɪ v e t ɪ d ⋉
11410	k ɛ ə	k ɛ ə d	care	cared	⋊ k ɛ ə ⋉	⋊ k ɛ ə d ⋉
11414	s p iː k	s p əʊ k	speak	spoke	⋊ s p i k ⋉	⋊ s p o k ⋉
11421	v ɛ n d	v ɛ n d ɪ d	vend	vended	⋊ v ɛ n d ⋉	⋊ v ɛ n d ɪ d ⋉
11423	d ɪ l ɪ v ə	d ɪ l ɪ v ə d	deliver	delivered	⋊ d ɪ l ɪ v ə ⋉	⋊ d ɪ l ɪ v ə d ⋉
11426	n iː k a p	n iː k a p t	kneecap	kneecapped	⋊ n i k a p ⋉	⋊ n i k a p t ⋉
11430	ɪ n h eɪ lˠ	ɪ n h eɪ lˠ d	inhale	inhaled	⋊ ɪ n h e l ⋉	⋊ ɪ n h e l d ⋉
11448	m ʌ n ɪ t aɪ z	m ʌ n ɪ t aɪ z d	monetize	monetized	⋊ m ʌ n ɪ t a ɪ z ⋉	⋊ m ʌ n ɪ t a ɪ z d ⋉
11450	s lˠ ʌ m	s lˠ ʌ m d	slum	slummed	⋊ s l ʌ m ⋉	⋊ s l ʌ m d ⋉
11455	r iː f j uː ə lˠ	r iː f j uː ə lˠ d	refuel	refuelled	⋊ ɹ i f j u ə l ⋉	⋊ ɹ i f j u ə l d ⋉
11459	ʃ a t ə	ʃ a t ə d	shatter	shattered	⋊ ʃ a t ə ⋉	⋊ ʃ a t ə d ⋉
11463	ɛ s p aɪ	ɛ s p aɪ d	espy	espied	⋊ ɛ s p a ɪ ⋉	⋊ ɛ s p a ɪ d ⋉
11466	t aɪ	t aɪ d	tie	tied	⋊ t a ɪ ⋉	⋊ t a ɪ d ⋉
11480	h w iː d l̩ˠ	h w iː d l̩ˠ d	wheedle	wheedled	⋊ h w i d l ⋉	⋊ h w i d l d ⋉
11483	f l ɔː	f l ɔː d	flaw	flawed	⋊ f l ɔ ⋉	⋊ f l ɔ d ⋉
11495	b ɛ s t	b ɛ s t ɪ d	best	bested	⋊ b ɛ s t ⋉	⋊ b ɛ s t ɪ d ⋉
11497	n ɔ d	n ɔ d ɪ d	nod	nodded	⋊ n ɔ d ⋉	⋊ n ɔ d ɪ d ⋉
11500	p r ʊ t ɛ s t	p r ʊ t ɛ s t ɪ d	protest	protested	⋊ p ɹ ʊ t ɛ s t ⋉	⋊ p ɹ ʊ t ɛ s t ɪ d ⋉
11501	d ɪ s t r ɔɪ	d ɪ s t r ɔɪ d	destroy	destroyed	⋊ d ɪ s t ɹ ɔ ɪ ⋉	⋊ d ɪ s t ɹ ɔ ɪ d ⋉
11503	b ɔː d	b ɔː d ɪ d	board	boarded	⋊ b ɔ d ⋉	⋊ b ɔ d ɪ d ⋉
11510	ə t ɛ n d	ə t ɛ n d ɪ d	attend	attended	⋊ ə t ɛ n d ⋉	⋊ ə t ɛ n d ɪ d ⋉
11511	t eɪ s t	t eɪ s t ɪ d	taste	tasted	⋊ t e s t ⋉	⋊ t e s t ɪ d ⋉
11516	d ʒ ɪ m ɪ	d ʒ ɪ m ɪ d	jimmy	jimmied	⋊ d ʒ ɪ m ɪ ⋉	⋊ d ʒ ɪ m ɪ d ⋉
11518	t r ɛ ʒ ə	t r ɛ ʒ ə d	treasure	treasured	⋊ t ɹ ɛ ʒ ə ⋉	⋊ t ɹ ɛ ʒ ə d ⋉
11519	h ʌ lˠ	h ʌ lˠ d	hull	hulled	⋊ h ʌ l ⋉	⋊ h ʌ l d ⋉
11537	d ɪ s s a t ɪ s f aɪ	d ɪ s s a t ɪ s f aɪ d	dissatisfy	dissatisfied	⋊ d ɪ s s a t ɪ s f a ɪ ⋉	⋊ d ɪ s s a t ɪ s f a ɪ d ⋉
11543	r ə v ɜː b r eɪ t	r ə v ɜː b r eɪ t ɪ d	reverberate	reverberated	⋊ ɹ ə v ə b ɹ e t ⋉	⋊ ɹ ə v ə b ɹ e t ɪ d ⋉
11555	t r ɛ k	t r ɛ k t	trek	trekked	⋊ t ɹ ɛ k ⋉	⋊ t ɹ ɛ k t ⋉
11569	ɛ m b a ŋ k	ɛ m b a ŋ k t	embank	embanked	⋊ ɛ m b a ŋ k ⋉	⋊ ɛ m b a ŋ k t ⋉
11571	ɛ g z a d ʒ ə r eɪ t	ɛ g z a d ʒ ə r eɪ t ɪ d	exaggerate	exaggerated	⋊ ɛ g z a d ʒ ə ɹ e t ⋉	⋊ ɛ g z a d ʒ ə ɹ e t ɪ d ⋉
11572	t aɪ m t eɪ b l̩ˠ	t aɪ m t eɪ b l̩ˠ d	timetable	timetabled	⋊ t a ɪ m t e b l ⋉	⋊ t a ɪ m t e b l d ⋉
11573	s t ɪ p l̩ˠ	s t ɪ p l̩ˠ d	stipple	stippled	⋊ s t ɪ p l ⋉	⋊ s t ɪ p l d ⋉
11574	l uː t	l uː t ɪ d	loot	looted	⋊ l u t ⋉	⋊ l u t ɪ d ⋉
11575	p r ɛ d ɪ k eɪ t	p r ɛ d ɪ k eɪ t ɪ d	predicate	predicated	⋊ p ɹ ɛ d ɪ k e t ⋉	⋊ p ɹ ɛ d ɪ k e t ɪ d ⋉
11582	b a p t aɪ z	b a p t aɪ z d	baptize	baptized	⋊ b a p t a ɪ z ⋉	⋊ b a p t a ɪ z d ⋉
11584	t aɪ p k ɑː s t	t aɪ p k ɑː s t	typecast	typecast	⋊ t a ɪ p k ɑ s t ⋉	⋊ t a ɪ p k ɑ s t ⋉
11588	a b d ʒ ɔː	a b d ʒ ɔː d	abjure	abjured	⋊ a b d ʒ ɔ ⋉	⋊ a b d ʒ ɔ d ⋉
11590	s k ʌ lˠ p t ʃ ə	s k ʌ lˠ p t ʃ ə d	sculpture	sculptured	⋊ s k ʌ l p t ʃ ə ⋉	⋊ s k ʌ l p t ʃ ə d ⋉
11593	əʊ	əʊ d	owe	owed	⋊ o ⋉	⋊ o d ⋉
11606	r ɪ z ɛ n t	r ɪ z ɛ n t ɪ d	resent	resented	⋊ ɹ ɪ z ɛ n t ⋉	⋊ ɹ ɪ z ɛ n t ɪ d ⋉
11607	f r ɪ v l̩ˠ	f r ɪ v l̩ˠ d	frivol	frivolled	⋊ f ɹ ɪ v l ⋉	⋊ f ɹ ɪ v l d ⋉
11609	r uː m ə	r uː m ə d	rumour	rumoured	⋊ ɹ u m ə ⋉	⋊ ɹ u m ə d ⋉
11610	s p ɜː	s p ɜː d	spur	spurred	⋊ s p ə ⋉	⋊ s p ə d ⋉
11617	s k w ɔː k	s k w ɔː k t	squawk	squawked	⋊ s k w ɔ k ⋉	⋊ s k w ɔ k t ⋉
11621	f eɪ d	f eɪ d ɪ d	fade	faded	⋊ f e d ⋉	⋊ f e d ɪ d ⋉
11626	g l eɪ z	g l eɪ z d	glaze	glazed	⋊ g l e z ⋉	⋊ g l e z d ⋉
11630	k ɔː k	k ɔː k t	calk	calked	⋊ k ɔ k ⋉	⋊ k ɔ k t ⋉
11633	r ə p ɔː t	r ə p ɔː t ɪ d	report	reported	⋊ ɹ ə p ɔ t ⋉	⋊ ɹ ə p ɔ t ɪ d ⋉
11636	k ə n f j uː z	k ə n f j uː z d	confuse	confused	⋊ k ə n f j u z ⋉	⋊ k ə n f j u z d ⋉
11637	d ɪ t ɪ ə r ɪ ə r eɪ t	d ɪ t ɪ ə r ɪ ə r eɪ t ɪ d	deteriorate	deteriorated	⋊ d ɪ t ɪ ə ɹ ɪ ə ɹ e t ⋉	⋊ d ɪ t ɪ ə ɹ ɪ ə ɹ e t ɪ d ⋉
11638	n ɪ p	n ɪ p t	nip	nipped	⋊ n ɪ p ⋉	⋊ n ɪ p t ⋉
11639	f ɔː k l əʊ z	f ɔː k l əʊ z d	foreclose	foreclosed	⋊ f ɔ k l o z ⋉	⋊ f ɔ k l o z d ⋉
11641	n a r eɪ t	n a r eɪ t ɪ d	narrate	narrated	⋊ n a ɹ e t ⋉	⋊ n a ɹ e t ɪ d ⋉
11642	m ə l ɛ s t	m ə l ɛ s t ɪ d	molest	molested	⋊ m ə l ɛ s t ⋉	⋊ m ə l ɛ s t ɪ d ⋉
11650	h a n d ɪ k a p	h a n d ɪ k a p t	handicap	handicapped	⋊ h a n d ɪ k a p ⋉	⋊ h a n d ɪ k a p t ⋉
11659	r iː f ɪ t	r iː f ɪ t ɪ d	refit	refitted	⋊ ɹ i f ɪ t ⋉	⋊ ɹ i f ɪ t ɪ d ⋉
11660	s iː m	s iː m d	seam	seamed	⋊ s i m ⋉	⋊ s i m d ⋉
11666	m ɪ s r iː d	m ɪ s r ɛ d	misread	misread	⋊ m ɪ s ɹ i d ⋉	⋊ m ɪ s ɹ ɛ d ⋉
11668	h w ɪ n ɪ	h w ɪ n ɪ d	whinny	whinnied	⋊ h w ɪ n ɪ ⋉	⋊ h w ɪ n ɪ d ⋉
11675	r iː p r uː f	r iː p r uː f t	reproof	reproofed	⋊ ɹ i p ɹ u f ⋉	⋊ ɹ i p ɹ u f t ⋉
11679	k ɔ n əʊ t	k ɔ n əʊ t ɪ d	connote	connoted	⋊ k ɔ n o t ⋉	⋊ k ɔ n o t ɪ d ⋉
11687	b eɪ b ɪ	b eɪ b ɪ d	baby	babied	⋊ b e b ɪ ⋉	⋊ b e b ɪ d ⋉
11696	t ʃ ɑː n s	t ʃ ɑː n s t	chance	chanced	⋊ t ʃ ɑ n s ⋉	⋊ t ʃ ɑ n s t ⋉
11703	d ʒ ɛ t ɪ z n̩	d ʒ ɛ t ɪ z n̩ d	jettison	jettisoned	⋊ d ʒ ɛ t ɪ z n ⋉	⋊ d ʒ ɛ t ɪ z n d ⋉
11707	s lˠ iː t	s lˠ iː t ɪ d	sleet	sleeted	⋊ s l i t ⋉	⋊ s l i t ɪ d ⋉
11709	aʊ t m a t ʃ	aʊ t m a t ʃ t	outmatch	outmatched	⋊ a ʊ t m a t ʃ ⋉	⋊ a ʊ t m a t ʃ t ⋉
11713	ɛ n t r a p	ɛ n t r a p t	entrap	entrapped	⋊ ɛ n t ɹ a p ⋉	⋊ ɛ n t ɹ a p t ⋉
11714	k əʊ t	k əʊ t ɪ d	coat	coated	⋊ k o t ⋉	⋊ k o t ɪ d ⋉
11719	s w ɔ b	s w ɔ b d	swab	swabbed	⋊ s w ɔ b ⋉	⋊ s w ɔ b d ⋉
11721	b ʌ d ʒ	b ʌ d ʒ d	budge	budged	⋊ b ʌ d ʒ ⋉	⋊ b ʌ d ʒ d ⋉
11736	əʊ v ə ʃ a d əʊ	əʊ v ə ʃ a d əʊ d	overshadow	overshadowed	⋊ o v ə ʃ a d o ⋉	⋊ o v ə ʃ a d o d ⋉
11738	t ʃ eɪ s n̩	t ʃ eɪ s n̩ d	chasten	chastened	⋊ t ʃ e s n ⋉	⋊ t ʃ e s n d ⋉
11752	θ r əʊ	θ r uː	throw	threw	⋊ θ ɹ o ⋉	⋊ θ ɹ u ⋉
11758	d ɪ k t eɪ t	d ɪ k t eɪ t ɪ d	dictate	dictated	⋊ d ɪ k t e t ⋉	⋊ d ɪ k t e t ɪ d ⋉
11760	k r a ʃ	k r a ʃ t	crash	crashed	⋊ k ɹ a ʃ ⋉	⋊ k ɹ a ʃ t ⋉
11764	g ɜː g l̩ˠ	g ɜː g l̩ˠ d	gurgle	gurgled	⋊ g ə g l ⋉	⋊ g ə g l d ⋉
11765	z ɪ ə r ɔ k s	z ɪ ə r ɔ k s t	xerox	xeroxed	⋊ z ɪ ə ɹ ɔ k s ⋉	⋊ z ɪ ə ɹ ɔ k s t ⋉
11769	t ɛ l ɪ s k əʊ p	t ɛ l ɪ s k əʊ p t	telescope	telescoped	⋊ t ɛ l ɪ s k o p ⋉	⋊ t ɛ l ɪ s k o p t ⋉
11780	d ɛ s ɪ m eɪ t	d ɛ s ɪ m eɪ t ɪ d	decimate	decimated	⋊ d ɛ s ɪ m e t ⋉	⋊ d ɛ s ɪ m e t ɪ d ⋉
11781	f l ʌ ʃ	f l ʌ ʃ t	flush	flushed	⋊ f l ʌ ʃ ⋉	⋊ f l ʌ ʃ t ⋉
11783	s k a lˠ p	s k a lˠ p t	scalp	scalped	⋊ s k a l p ⋉	⋊ s k a l p t ⋉
11787	s əʊ p	s əʊ p t	soap	soaped	⋊ s o p ⋉	⋊ s o p t ⋉
11789	p r ʊ k l eɪ m	p r ʊ k l eɪ m d	proclaim	proclaimed	⋊ p ɹ ʊ k l e m ⋉	⋊ p ɹ ʊ k l e m d ⋉
11790	k ʌ f	k ʌ f t	cuff	cuffed	⋊ k ʌ f ⋉	⋊ k ʌ f t ⋉
11793	ɛ k s t ɛ n d	ɛ k s t ɛ n d ɪ d	extend	extended	⋊ ɛ k s t ɛ n d ⋉	⋊ ɛ k s t ɛ n d ɪ d ⋉
11798	d aɪ	d aɪ d	die	died	⋊ d a ɪ ⋉	⋊ d a ɪ d ⋉
11801	ə f r ʌ n t	ə f r ʌ n t ɪ d	affront	affronted	⋊ ə f ɹ ʌ n t ⋉	⋊ ə f ɹ ʌ n t ɪ d ⋉
11802	t ɜː f	t ɜː f t	turf	turfed	⋊ t ə f ⋉	⋊ t ə f t ⋉
11803	aʊ s t	aʊ s t ɪ d	oust	ousted	⋊ a ʊ s t ⋉	⋊ a ʊ s t ɪ d ⋉
11806	s w ɪ m	s w a m	swim	swam	⋊ s w ɪ m ⋉	⋊ s w a m ⋉
11808	f l ɪ p	f l ɪ p t	flip	flipped	⋊ f l ɪ p ⋉	⋊ f l ɪ p t ⋉
11813	a g r ɛ s	a g r ɛ s t	aggress	aggressed	⋊ a g ɹ ɛ s ⋉	⋊ a g ɹ ɛ s t ⋉
11815	s k ʌ f	s k ʌ f t	scuff	scuffed	⋊ s k ʌ f ⋉	⋊ s k ʌ f t ⋉
11828	b l eɪ m	b l eɪ m d	blame	blamed	⋊ b l e m ⋉	⋊ b l e m d ⋉
11833	ə f ɔ r ɪ s t	ə f ɔ r ɪ s t ɪ d	afforest	afforested	⋊ ə f ɔ ɹ ɪ s t ⋉	⋊ ə f ɔ ɹ ɪ s t ɪ d ⋉
11834	b ʊ lˠ ʃ ɪ t	b ʊ lˠ ʃ ɪ t ɪ d	bullshit	bullshitted	⋊ b ʊ l ʃ ɪ t ⋉	⋊ b ʊ l ʃ ɪ t ɪ d ⋉
11836	b ʌ m b l̩ˠ	b ʌ m b l̩ˠ d	bumble	bumbled	⋊ b ʌ m b l ⋉	⋊ b ʌ m b l d ⋉
11839	k r ɔ p	k r ɔ p t	crop	cropped	⋊ k ɹ ɔ p ⋉	⋊ k ɹ ɔ p t ⋉
11841	p ɜː	p ɜː d	purr	purred	⋊ p ə ⋉	⋊ p ə d ⋉
11842	k l a r ɪ f aɪ	k l a r ɪ f aɪ d	clarify	clarified	⋊ k l a ɹ ɪ f a ɪ ⋉	⋊ k l a ɹ ɪ f a ɪ d ⋉
11844	k ɜː d l̩ˠ	k ɜː d l̩ˠ d	curdle	curdled	⋊ k ə d l ⋉	⋊ k ə d l d ⋉
11846	s t r ɪ ŋ	s t r ʌ ŋ	string	strung	⋊ s t ɹ ɪ ŋ ⋉	⋊ s t ɹ ʌ ŋ ⋉
11854	w ɔ b l̩ˠ	w ɔ b l̩ˠ d	wobble	wobbled	⋊ w ɔ b l ⋉	⋊ w ɔ b l d ⋉
11858	s p lˠ a t ə	s p lˠ a t ə d	splatter	splattered	⋊ s p l a t ə ⋉	⋊ s p l a t ə d ⋉
11864	d ɪ s aɪ d	d ɪ s aɪ d ɪ d	decide	decided	⋊ d ɪ s a ɪ d ⋉	⋊ d ɪ s a ɪ d ɪ d ⋉
11882	ə s ɛ s	ə s ɛ s t	assess	assessed	⋊ ə s ɛ s ⋉	⋊ ə s ɛ s t ⋉
11890	t ʃ ɔː k	t ʃ ɔː k t	chalk	chalked	⋊ t ʃ ɔ k ⋉	⋊ t ʃ ɔ k t ⋉
11891	ɪ lˠ j uː z	ɪ lˠ j uː z d	ill-use	ill-used	⋊ ɪ l j u z ⋉	⋊ ɪ l j u z d ⋉
11892	d ɪ s k ə n t ɪ n j ʊ	d ɪ s k ə n t ɪ n j ʊ d	discontinue	discontinued	⋊ d ɪ s k ə n t ɪ n j ʊ ⋉	⋊ d ɪ s k ə n t ɪ n j ʊ d ⋉
11898	v ɛ ə r ɪ g eɪ t	v ɛ ə r ɪ g eɪ t ɪ d	variegate	variegated	⋊ v ɛ ə ɹ ɪ g e t ⋉	⋊ v ɛ ə ɹ ɪ g e t ɪ d ⋉
11902	d r a t	d r a t ɪ d	drat	dratted	⋊ d ɹ a t ⋉	⋊ d ɹ a t ɪ d ⋉
11903	ə k r ɛ d ɪ t	ə k r ɛ d ɪ t ɪ d	accredit	accredited	⋊ ə k ɹ ɛ d ɪ t ⋉	⋊ ə k ɹ ɛ d ɪ t ɪ d ⋉
11904	d aɪ n	d aɪ n d	dine	dined	⋊ d a ɪ n ⋉	⋊ d a ɪ n d ⋉
11927	k uː	k uː d	coo	cooed	⋊ k u ⋉	⋊ k u d ⋉
11933	s k w ɔ b l̩ˠ	s k w ɔ b l̩ˠ d	squabble	squabbled	⋊ s k w ɔ b l ⋉	⋊ s k w ɔ b l d ⋉
11937	ɪ n t r ʊ d j uː s	ɪ n t r ʊ d j uː s t	introduce	introduced	⋊ ɪ n t ɹ ʊ d j u s ⋉	⋊ ɪ n t ɹ ʊ d j u s t ⋉
11944	s ɔː f t s əʊ p	s ɔː f t s əʊ p t	soft-soap	soft-soaped	⋊ s ɔ f t s o p ⋉	⋊ s ɔ f t s o p t ⋉
11949	d ɪ s t r ɪ b j uː t	d ɪ s t r ɪ b j uː t ɪ d	distribute	distributed	⋊ d ɪ s t ɹ ɪ b j u t ⋉	⋊ d ɪ s t ɹ ɪ b j u t ɪ d ⋉
11952	d ɪ s ɪ n t ɜː	d ɪ s ɪ n t ɜː d	disinter	disinterred	⋊ d ɪ s ɪ n t ə ⋉	⋊ d ɪ s ɪ n t ə d ⋉
11957	ɛ p ɪ t ə m aɪ z	ɛ p ɪ t ə m aɪ z d	epitomize	epitomized	⋊ ɛ p ɪ t ə m a ɪ z ⋉	⋊ ɛ p ɪ t ə m a ɪ z d ⋉
11958	g r əʊ s	g r əʊ s t	gross	grossed	⋊ g ɹ o s ⋉	⋊ g ɹ o s t ⋉
11972	d ɔ k j ʊ m ɛ n t	d ɔ k j ʊ m ɛ n t ɪ d	document	documented	⋊ d ɔ k j ʊ m ɛ n t ⋉	⋊ d ɔ k j ʊ m ɛ n t ɪ d ⋉
