index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
49931	h ɛ r f oː r ʃ t ɛ x ə n	h ɛ r f oː r g ə ʃ t ɔ x ə n	hervorstechen	hervorgestochen	⋊ h ɛ r f oː r ʃ t ɛ x ə n ⋉	⋊ h ɛ r f oː r g ə ʃ t ɔ x ə n ⋉
49951	k a l b ə n	g ə k a l p t	kalben	gekalbt	⋊ k a l b ə n ⋉	⋊ g ə k a l p t ⋉
49995	l oi̯ x t ə n	g ə l oi̯ x t ə t	leuchten	geleuchtet	⋊ l o i x t ə n ⋉	⋊ g ə l o i x t ə t ⋉
50040	b ʊ ŋ k ə r n	g ə b ʊ ŋ k ə r t	bunkern	gebunkert	⋊ b ʊ ŋ k ə r n ⋉	⋊ g ə b ʊ ŋ k ə r t ⋉
50194	n aː x b ə r ai̯ t ə n	n aː x b ə r ai̯ t ə t	nachbereiten	nachbereitet	⋊ n aː x b ə r a i t ə n ⋉	⋊ n aː x b ə r a i t ə t ⋉
50197	f ɛ r z iː g ə n	f ɛ r z iː k t	versiegen	versiegt	⋊ f ɛ r z iː g ə n ⋉	⋊ f ɛ r z iː k t ⋉
50234	f ɛ r v ɛ l t l ɪ x ə n	f ɛ r v ɛ l t l ɪ ç t	verweltlichen	verweltlicht	⋊ f ɛ r v ɛ l t l ɪ x ə n ⋉	⋊ f ɛ r v ɛ l t l ɪ ç t ⋉
50354	ʊ m ɔ r g a n iː z iː r ə n	ʊ m ɔ r g a n iː z iː r t	umorganisieren	umorganisiert	⋊ ʊ m ɔ r g a n iː z iː r ə n ⋉	⋊ ʊ m ɔ r g a n iː z iː r t ⋉
50370	f ɛ r a p f ɔ l g ə n	f ɛ r a p f ɔ l k t	verabfolgen	verabfolgt	⋊ f ɛ r a p f ɔ l g ə n ⋉	⋊ f ɛ r a p f ɔ l k t ⋉
50385	p ai̯ l ə n	g ə p ai̯ l t	peilen	gepeilt	⋊ p a i l ə n ⋉	⋊ g ə p a i l t ⋉
50454	z ai̯ f ə n	g ə z ai̯ f t	seifen	geseift	⋊ z a i f ə n ⋉	⋊ g ə z a i f t ⋉
50460	m ɛ n s t r uː iː r ə n	m ɛ n s t r uː iː r t	menstruieren	menstruiert	⋊ m ɛ n s t r uː iː r ə n ⋉	⋊ m ɛ n s t r uː iː r t ⋉
50470	v iː d ə r r uː f ə n	v iː d ə r r uː f ə n	widerrufen	widerrufen	⋊ v iː d ə r r uː f ə n ⋉	⋊ v iː d ə r r uː f ə n ⋉
50489	ʃ l a p ə r n	g ə ʃ l a p ə r t	schlappern	geschlappert	⋊ ʃ l a p ə r n ⋉	⋊ g ə ʃ l a p ə r t ⋉
50577	ɛ r h a n d ə l n	ɛ r h a n d ə l t	erhandeln	erhandelt	⋊ ɛ r h a n d ə l n ⋉	⋊ ɛ r h a n d ə l t ⋉
50630	au̯ s ɛ r z eː ə n	au̯ s ɛ r z eː n	ausersehen	ausersehn	⋊ a u s ɛ r z eː ə n ⋉	⋊ a u s ɛ r z eː n ⋉
50645	r yː r ə n	g ə r yː r t	rühren	gerührt	⋊ r yː r ə n ⋉	⋊ g ə r yː r t ⋉
50650	yː b ə r h a n t n eː m ə n	yː b ə r h a n t g ə n ɔ m ə n	überhandnehmen	überhandgenommen	⋊ yː b ə r h a n t n eː m ə n ⋉	⋊ yː b ə r h a n t g ə n ɔ m ə n ⋉
50680	ʊ m ʃ r ai̯ b ə n	ʊ m ʃ r iː b ə n	umschreiben	umschrieben	⋊ ʊ m ʃ r a i b ə n ⋉	⋊ ʊ m ʃ r iː b ə n ⋉
50702	k r ɛ ŋ ə n	g ə k r ɛ ŋ t	krengen	gekrengt	⋊ k r ɛ ŋ ə n ⋉	⋊ g ə k r ɛ ŋ t ⋉
50719	g ə r ɪ ŋ ʃ ɛ ts ə n	g ə r ɪ ŋ g ə ʃ ɛ ts t	geringschätzen	geringgeschätzt	⋊ g ə r ɪ ŋ ʃ ɛ ts ə n ⋉	⋊ g ə r ɪ ŋ g ə ʃ ɛ ts t ⋉
50740	yː b ə r n eː m ə n	yː b ə r n ɔ m ə n	übernehmen	übernommen	⋊ yː b ə r n eː m ə n ⋉	⋊ yː b ə r n ɔ m ə n ⋉
50760	h ɛ r ʊ m f yː r ə n	h ɛ r ʊ m g ə f yː r t	herumführen	herumgeführt	⋊ h ɛ r ʊ m f yː r ə n ⋉	⋊ h ɛ r ʊ m g ə f yː r t ⋉
50761	ʊ m r aː m ə n	ʊ m r aː m t	umrahmen	umrahmt	⋊ ʊ m r aː m ə n ⋉	⋊ ʊ m r aː m t ⋉
50794	b ə n aː x t ai̯ l ɪ g ə n	b ə n aː x t ai̯ l ɪ ç t	benachteiligen	benachteiligt	⋊ b ə n aː x t a i l ɪ g ə n ⋉	⋊ b ə n aː x t a i l ɪ ç t ⋉
50829	r a f ə n	g ə r a f t	raffen	gerafft	⋊ r a f ə n ⋉	⋊ g ə r a f t ⋉
50891	yː b ə r t r ʊ m pf ə n	yː b ə r t r ʊ m pf t	übertrumpfen	übertrumpft	⋊ yː b ə r t r ʊ m pf ə n ⋉	⋊ yː b ə r t r ʊ m pf t ⋉
50925	f ɛ r v aː r l oː z ə n	f ɛ r v aː r l oː s t	verwahrlosen	verwahrlost	⋊ f ɛ r v aː r l oː z ə n ⋉	⋊ f ɛ r v aː r l oː s t ⋉
50926	ɛ n t r ɛ x t ə n	ɛ n t r ɛ x t ə t	entrechten	entrechtet	⋊ ɛ n t r ɛ x t ə n ⋉	⋊ ɛ n t r ɛ x t ə t ⋉
50929	ʃ ʊ l d ə n	g ə ʃ ʊ l d ə t	schulden	geschuldet	⋊ ʃ ʊ l d ə n ⋉	⋊ g ə ʃ ʊ l d ə t ⋉
50943	ɛ r h ɛ l ə n	ɛ r h ɛ l t	erhellen	erhellt	⋊ ɛ r h ɛ l ə n ⋉	⋊ ɛ r h ɛ l t ⋉
50971	k n a l ə n	g ə k n a l t	knallen	geknallt	⋊ k n a l ə n ⋉	⋊ g ə k n a l t ⋉
50997	b ə t ʊ pf ə n	b ə t ʊ pf t	betupfen	betupft	⋊ b ə t ʊ pf ə n ⋉	⋊ b ə t ʊ pf t ⋉
51042	ɛ r k ɛ l t ə n	ɛ r k ɛ l t ə t	erkälten	erkältet	⋊ ɛ r k ɛ l t ə n ⋉	⋊ ɛ r k ɛ l t ə t ⋉
51043	ɛ n t v ɛ n d ə n	ɛ n t v ɛ n d ə t	entwenden	entwendet	⋊ ɛ n t v ɛ n d ə n ⋉	⋊ ɛ n t v ɛ n d ə t ⋉
51069	b ə v ɛː r ə n	b ə v ɛː r t	bewaehren	bewaehrt	⋊ b ə v ɛː r ə n ⋉	⋊ b ə v ɛː r t ⋉
51072	ʃ r ɛ k ə n	g ə ʃ r ɔ k ə n	schrecken	geschrocken	⋊ ʃ r ɛ k ə n ⋉	⋊ g ə ʃ r ɔ k ə n ⋉
51171	f l ɔ k ə n	g ə f l ɔ k t	flocken	geflockt	⋊ f l ɔ k ə n ⋉	⋊ g ə f l ɔ k t ⋉
51180	n aː x r ɛ x n ə n	n aː x g ə r ɛ x n ə t	nachrechnen	nachgerechnet	⋊ n aː x r ɛ x n ə n ⋉	⋊ n aː x g ə r ɛ x n ə t ⋉
51188	f ɛ r a n l a s ə n	f ɛ r a n l a s t	veranlassen	veranlasst	⋊ f ɛ r a n l a s ə n ⋉	⋊ f ɛ r a n l a s t ⋉
51216	au̯ s r oi̯ m ə n	au̯ s g ə r oi̯ m t	ausräumen	ausgeräumt	⋊ a u s r o i m ə n ⋉	⋊ a u s g ə r o i m t ⋉
51247	f ɛ r z ɔ r g ə n	f ɛ r z ɔ r k t	versorgen	versorgt	⋊ f ɛ r z ɔ r g ə n ⋉	⋊ f ɛ r z ɔ r k t ⋉
51285	t oː t ɛ r g ə r n	t oː t g ə ɛ r g ə r t	totärgern	totgeärgert	⋊ t oː t ɛ r g ə r n ⋉	⋊ t oː t g ə ɛ r g ə r t ⋉
51393	a p v ɛ t ə r n	a p g ə v ɛ t ə r t	abwettern	abgewettert	⋊ a p v ɛ t ə r n ⋉	⋊ a p g ə v ɛ t ə r t ⋉
51539	b ə f yː l ə n	b ə f yː l t	befühlen	befühlt	⋊ b ə f yː l ə n ⋉	⋊ b ə f yː l t ⋉
51547	b ə au̯ f ʃ l aː g ə n	b ə au̯ f ʃ l aː k t	beaufschlagen	beaufschlagt	⋊ b ə a u f ʃ l aː g ə n ⋉	⋊ b ə a u f ʃ l aː k t ⋉
51554	ɛ ŋ ə n	g ə ɛ ŋ t	engen	geengt	⋊ ɛ ŋ ə n ⋉	⋊ g ə ɛ ŋ t ⋉
51584	f ɛ r z iː g ə l n	f ɛ r z iː g ə l t	versiegeln	versiegelt	⋊ f ɛ r z iː g ə l n ⋉	⋊ f ɛ r z iː g ə l t ⋉
51607	k aː n oː n iː z iː r ə n	k aː n oː n iː z iː r t	kanonisieren	kanonisiert	⋊ k aː n oː n iː z iː r ə n ⋉	⋊ k aː n oː n iː z iː r t ⋉
51616	k n a r ə n	g ə k n a r t	knarren	geknarrt	⋊ k n a r ə n ⋉	⋊ g ə k n a r t ⋉
51618	a v iː v iː r ə n	a v iː v iː r t	avivieren	aviviert	⋊ a v iː v iː r ə n ⋉	⋊ a v iː v iː r t ⋉
51619	a p ts v ai̯ g ə n	a p g ə ts v ai̯ k t	abzweigen	abgezweigt	⋊ a p ts v a i g ə n ⋉	⋊ a p g ə ts v a i k t ⋉
51653	b r ʏ s t ə n	g ə b r ʏ s t ə t	brüsten	gebrüstet	⋊ b r ʏ s t ə n ⋉	⋊ g ə b r ʏ s t ə t ⋉
51681	m eː l iː oː r iː r ə n	m eː l iː oː r iː r t	meliorieren	melioriert	⋊ m eː l iː oː r iː r ə n ⋉	⋊ m eː l iː oː r iː r t ⋉
51713	l oː s k ɔ m ə n	l oː s g ə k ɔ m ə n	loskommen	losgekommen	⋊ l oː s k ɔ m ə n ⋉	⋊ l oː s g ə k ɔ m ə n ⋉
51724	ɔ p l iː g ə n	ɔ p g ə l eː g ə n	obliegen	obgelegen	⋊ ɔ p l iː g ə n ⋉	⋊ ɔ p g ə l eː g ə n ⋉
51740	h iː n ai̯ n g r ai̯ f ə n	h iː n ai̯ n g ə g r ɪ f ə n	hineingreifen	hineingegriffen	⋊ h iː n a i n g r a i f ə n ⋉	⋊ h iː n a i n g ə g r ɪ f ə n ⋉
51768	ai̯ n b ə ʃ l iː s ə n	ai̯ n b ə ʃ l ɔ s ə n	einbeschliessen	einbeschlossen	⋊ a i n b ə ʃ l iː s ə n ⋉	⋊ a i n b ə ʃ l ɔ s ə n ⋉
51778	au̯ s r ɛ k ə n	au̯ s g ə r ɛ k t	ausrecken	ausgereckt	⋊ a u s r ɛ k ə n ⋉	⋊ a u s g ə r ɛ k t ⋉
51800	f ɔ l ʃ m iː r ə n	f ɔ l g ə ʃ m iː r t	vollschmieren	vollgeschmiert	⋊ f ɔ l ʃ m iː r ə n ⋉	⋊ f ɔ l g ə ʃ m iː r t ⋉
51804	ts uː ʃ t r øː m ə n	ts uː g ə ʃ t r øː m t	zuströmen	zugeströmt	⋊ ts uː ʃ t r øː m ə n ⋉	⋊ ts uː g ə ʃ t r øː m t ⋉
51833	f ɛ r p l ɔ m b ə n	f ɛ r p l ɔ m p t	verplomben	verplombt	⋊ f ɛ r p l ɔ m b ə n ⋉	⋊ f ɛ r p l ɔ m p t ⋉
51854	f ɛ r ʃ v ɪ ts ə n	f ɛ r ʃ v ɪ ts t	verschwitzen	verschwitzt	⋊ f ɛ r ʃ v ɪ ts ə n ⋉	⋊ f ɛ r ʃ v ɪ ts t ⋉
51934	au̯ s ʃ v ɛ ŋ k ə n	au̯ s g ə ʃ v ɛ ŋ k t	ausschwenken	ausgeschwenkt	⋊ a u s ʃ v ɛ ŋ k ə n ⋉	⋊ a u s g ə ʃ v ɛ ŋ k t ⋉
51946	a n f l iː g ə n	a n g ə f l oː g ə n	anfliegen	angeflogen	⋊ a n f l iː g ə n ⋉	⋊ a n g ə f l oː g ə n ⋉
51976	b r iː k oː l iː r ə n	b r iː k oː l iː r t	brikolieren	brikoliert	⋊ b r iː k oː l iː r ə n ⋉	⋊ b r iː k oː l iː r t ⋉
51979	f ɛ r ɪ r ə n	f ɛ r ɪ r t	verirren	verirrt	⋊ f ɛ r ɪ r ə n ⋉	⋊ f ɛ r ɪ r t ⋉
52062	h oː x l eː b ə n	h oː x g ə l eː p t	hochleben	hochgelebt	⋊ h oː x l eː b ə n ⋉	⋊ h oː x g ə l eː p t ⋉
52079	yː b ə r ʃ au̯ ə n	yː b ə r ʃ au̯ t	überschauen	überschaut	⋊ yː b ə r ʃ a u ə n ⋉	⋊ yː b ə r ʃ a u t ⋉
52111	f ɛ s t l iː g ə n	f ɛ s t g ə l eː g ə n	festliegen	festgelegen	⋊ f ɛ s t l iː g ə n ⋉	⋊ f ɛ s t g ə l eː g ə n ⋉
52118	l ɛ ŋ k ə n	g ə l ɛ ŋ k t	lenken	gelenkt	⋊ l ɛ ŋ k ə n ⋉	⋊ g ə l ɛ ŋ k t ⋉
52162	ɛ r t ai̯ l ə n	ɛ r t ai̯ l t	erteilen	erteilt	⋊ ɛ r t a i l ə n ⋉	⋊ ɛ r t a i l t ⋉
52198	a p g l ai̯ t ə n	a p g ə g l ɪ t ə n	abgleiten	abgeglitten	⋊ a p g l a i t ə n ⋉	⋊ a p g ə g l ɪ t ə n ⋉
52240	f ɛ r g iː s ə n	f ɛ r g ɔ s ə n	vergiessen	vergossen	⋊ f ɛ r g iː s ə n ⋉	⋊ f ɛ r g ɔ s ə n ⋉
52256	t r a p ə l n	g ə t r a p ə l t	trappeln	getrappelt	⋊ t r a p ə l n ⋉	⋊ g ə t r a p ə l t ⋉
52391	au̯ s ʃ a x t ə n	au̯ s g ə ʃ a x t ə t	ausschachten	ausgeschachtet	⋊ a u s ʃ a x t ə n ⋉	⋊ a u s g ə ʃ a x t ə t ⋉
52432	yː b ə r f l uː t ə n	yː b ə r g ə f l uː t ə t	überfluten	übergeflutet	⋊ yː b ə r f l uː t ə n ⋉	⋊ yː b ə r g ə f l uː t ə t ⋉
52433	ts uː r ʏ k v ai̯ z ə n	ts uː r ʏ k g ə v iː z ə n	zurückweisen	zurückgewiesen	⋊ ts uː r ʏ k v a i z ə n ⋉	⋊ ts uː r ʏ k g ə v iː z ə n ⋉
52437	ʃ m ɛː l ə r n	g ə ʃ m ɛː l ə r t	schmälern	geschmälert	⋊ ʃ m ɛː l ə r n ⋉	⋊ g ə ʃ m ɛː l ə r t ⋉
52443	yː b ə r b ə a n ʃ p r ʊ x ə n	yː b ə r b ə a n ʃ p r ʊ x t	überbeanspruchen	überbeansprucht	⋊ yː b ə r b ə a n ʃ p r ʊ x ə n ⋉	⋊ yː b ə r b ə a n ʃ p r ʊ x t ⋉
52471	ts uː ʃ t ɛ l ə n	ts uː g ə ʃ t ɛ l t	zustellen	zugestellt	⋊ ts uː ʃ t ɛ l ə n ⋉	⋊ ts uː g ə ʃ t ɛ l t ⋉
52508	ai̯ l ə n	g ə ai̯ l t	eilen	geeilt	⋊ a i l ə n ⋉	⋊ g ə a i l t ⋉
52602	r ʊ ʃ ə l n	g ə r ʊ ʃ ə l	ruscheln	geruschel	⋊ r ʊ ʃ ə l n ⋉	⋊ g ə r ʊ ʃ ə l ⋉
52647	h ɛ r ai̯ n ʃ p a ts iː r ə n	h ɛ r ai̯ n ʃ p a ts iː r t	hereinspazieren	hereinspaziert	⋊ h ɛ r a i n ʃ p a ts iː r ə n ⋉	⋊ h ɛ r a i n ʃ p a ts iː r t ⋉
52658	b ə ʃ ʊ p ə n	b ə ʃ ʊ p t	beschuppen	beschuppt	⋊ b ə ʃ ʊ p ə n ⋉	⋊ b ə ʃ ʊ p t ⋉
52697	f ɛ r g aː b ə n	f ɛ r g aː p t	vergaben	vergabt	⋊ f ɛ r g aː b ə n ⋉	⋊ f ɛ r g aː p t ⋉
52717	ʃ t eː n oː g r a f iː r ə n	ʃ t eː n oː g r a f iː r t	stenographieren	stenographiert	⋊ ʃ t eː n oː g r a f iː r ə n ⋉	⋊ ʃ t eː n oː g r a f iː r t ⋉
52752	ʃ p a n ə n	g ə ʃ p a n t	spannen	gespannt	⋊ ʃ p a n ə n ⋉	⋊ g ə ʃ p a n t ⋉
52773	r a m p oː n iː r ə n	r a m p oː n iː r t	ramponieren	ramponiert	⋊ r a m p oː n iː r ə n ⋉	⋊ r a m p oː n iː r t ⋉
52798	a v iː z iː r ə n	a v iː z iː r t	avisieren	avisiert	⋊ a v iː z iː r ə n ⋉	⋊ a v iː z iː r t ⋉
52817	m iː l iː t aː r iː z iː r ə n	m iː l iː t aː r iː z iː r t	militarisieren	militarisiert	⋊ m iː l iː t aː r iː z iː r ə n ⋉	⋊ m iː l iː t aː r iː z iː r t ⋉
52821	ɛ n t ʃ t ɔ f l ɪ x ə n	ɛ n t ʃ t ɔ f l ɪ ç t	entstofflichen	entstofflicht	⋊ ɛ n t ʃ t ɔ f l ɪ x ə n ⋉	⋊ ɛ n t ʃ t ɔ f l ɪ ç t ⋉
52832	p r oː v oː ts iː r ə n	p r oː v oː ts iː r t	provozieren	provoziert	⋊ p r oː v oː ts iː r ə n ⋉	⋊ p r oː v oː ts iː r t ⋉
52853	g ə d ai̯ ə n	g ə d iː n	gedeihen	gediehn	⋊ g ə d a i ə n ⋉	⋊ g ə d iː n ⋉
52871	a k v iː r iː r ə n	a k v iː r iː r t	akquirieren	akquiriert	⋊ a k v iː r iː r ə n ⋉	⋊ a k v iː r iː r t ⋉
52873	f ɛ s t k l a m ə r n	f ɛ s t g ə k l a m ə r t	festklammern	festgeklammert	⋊ f ɛ s t k l a m ə r n ⋉	⋊ f ɛ s t g ə k l a m ə r t ⋉
52890	ʃ v eː r n eː m ə n	ʃ v eː r g ə n ɔ m ə n	schwernehmen	schwergenommen	⋊ ʃ v eː r n eː m ə n ⋉	⋊ ʃ v eː r g ə n ɔ m ə n ⋉
52959	k a n d iː r ə n	k a n d iː r t	kandieren	kandiert	⋊ k a n d iː r ə n ⋉	⋊ k a n d iː r t ⋉
53009	ʃ m iː r ə n	g ə ʃ m iː r t	schmieren	geschmiert	⋊ ʃ m iː r ə n ⋉	⋊ g ə ʃ m iː r t ⋉
53048	au̯ s d iː n ə n	au̯ s g ə d iː n t	ausdienen	ausgedient	⋊ a u s d iː n ə n ⋉	⋊ a u s g ə d iː n t ⋉
53060	ɛ n t ts v ai̯ ə n	ɛ n t ts v ai̯ t	entzweien	entzweit	⋊ ɛ n t ts v a i ə n ⋉	⋊ ɛ n t ts v a i t ⋉
53096	f ɛ r ʊ n r ai̯ n ɪ g ə n	f ɛ r ʊ n r ai̯ n ɪ ç t	verunreinigen	verunreinigt	⋊ f ɛ r ʊ n r a i n ɪ g ə n ⋉	⋊ f ɛ r ʊ n r a i n ɪ ç t ⋉
53129	ʃ v ɪ m ə n	g ə ʃ v ɔ m ə n	schwimmen	geschwommen	⋊ ʃ v ɪ m ə n ⋉	⋊ g ə ʃ v ɔ m ə n ⋉
53203	ts ʏ ŋ ə l n	g ə ts ʏ ŋ ə l t	züngeln	gezüngelt	⋊ ts ʏ ŋ ə l n ⋉	⋊ g ə ts ʏ ŋ ə l t ⋉
53302	ʃ t r ai̯ x ə l n	g ə ʃ t r ai̯ x ə l t	streicheln	gestreichelt	⋊ ʃ t r a i x ə l n ⋉	⋊ g ə ʃ t r a i x ə l t ⋉
53306	a p l ɔ k ə n	a p g ə l ɔ k t	ablocken	abgelockt	⋊ a p l ɔ k ə n ⋉	⋊ a p g ə l ɔ k t ⋉
53361	b ə ʃ t ɛ r k ə n	b ə ʃ t ɛ r k t	bestärken	bestärkt	⋊ b ə ʃ t ɛ r k ə n ⋉	⋊ b ə ʃ t ɛ r k t ⋉
53413	ɛ r b a r m ə n	ɛ r b a r m t	erbarmen	erbarmt	⋊ ɛ r b a r m ə n ⋉	⋊ ɛ r b a r m t ⋉
53433	m ʊ s t ə r n	g ə m ʊ s t ə r t	mustern	gemustert	⋊ m ʊ s t ə r n ⋉	⋊ g ə m ʊ s t ə r t ⋉
53437	ɛ n t r ɪ ç t ə n	ɛ n t r ɪ ç t ə t	entrichten	entrichtet	⋊ ɛ n t r ɪ ç t ə n ⋉	⋊ ɛ n t r ɪ ç t ə t ⋉
53440	f ɛ r b ɪ l d ə n	f ɛ r b ɪ l d ə t	verbilden	verbildet	⋊ f ɛ r b ɪ l d ə n ⋉	⋊ f ɛ r b ɪ l d ə t ⋉
53459	b ai̯ ai̯ n a n d ə r h ɔ k ə n	b ai̯ ai̯ n a n d ə r g ə h ɔ k t	beieinanderhocken	beieinandergehockt	⋊ b a i a i n a n d ə r h ɔ k ə n ⋉	⋊ b a i a i n a n d ə r g ə h ɔ k t ⋉
53552	a p ʃ v ɛː x ə n	a p g ə ʃ v ɛː x t	abschwächen	abgeschwächt	⋊ a p ʃ v ɛː x ə n ⋉	⋊ a p g ə ʃ v ɛː x t ⋉
53553	b r ʊ m ə l n	g ə b r ʊ m ə l t	brummeln	gebrummelt	⋊ b r ʊ m ə l n ⋉	⋊ g ə b r ʊ m ə l t ⋉
53565	a p ʃ ʏ r f ə n	a p g ə ʃ ʏ r f t	abschürfen	abgeschürft	⋊ a p ʃ ʏ r f ə n ⋉	⋊ a p g ə ʃ ʏ r f t ⋉
53596	ɛ r d ʊ l d ə n	ɛ r d ʊ l d ə t	erdulden	erduldet	⋊ ɛ r d ʊ l d ə n ⋉	⋊ ɛ r d ʊ l d ə t ⋉
53606	r eː z yː m iː r ə n	r eː z yː m iː r t	resümieren	resümiert	⋊ r eː z yː m iː r ə n ⋉	⋊ r eː z yː m iː r t ⋉
53624	ai̯ n f l øː s ə n	ai̯ n g ə f l øː s t	einflössen	eingeflösst	⋊ a i n f l øː s ə n ⋉	⋊ a i n g ə f l øː s t ⋉
53635	ɛ r r ɪ ŋ ə n	ɛ r r ʊ ŋ ə n	erringen	errungen	⋊ ɛ r r ɪ ŋ ə n ⋉	⋊ ɛ r r ʊ ŋ ə n ⋉
53708	f ɛ r k ʏ n d ə n	f ɛ r k ʏ n d ə t	verkünden	verkündet	⋊ f ɛ r k ʏ n d ə n ⋉	⋊ f ɛ r k ʏ n d ə t ⋉
53723	au̯ s t r eː t ə n	au̯ s g ə t r eː t ə n	austreten	ausgetreten	⋊ a u s t r eː t ə n ⋉	⋊ a u s g ə t r eː t ə n ⋉
53791	a t ʃ t r ɪ ŋ g iː r ə n	a t ʃ t r ɪ ŋ g iː r t	adstringieren	adstringiert	⋊ a t ʃ t r ɪ ŋ g iː r ə n ⋉	⋊ a t ʃ t r ɪ ŋ g iː r t ⋉
53807	ʃ n ʊ p ə r n	g ə ʃ n ʊ p ə r t	schnuppern	geschnuppert	⋊ ʃ n ʊ p ə r n ⋉	⋊ g ə ʃ n ʊ p ə r t ⋉
53820	v iː d ə r ɛ r oː b ə r n	v iː d ə r ɛ r oː b ə r t	wiedererobern	wiedererobert	⋊ v iː d ə r ɛ r oː b ə r n ⋉	⋊ v iː d ə r ɛ r oː b ə r t ⋉
53864	ʊ m f a s ə n	ʊ m f a s t	umfassen	umfasst	⋊ ʊ m f a s ə n ⋉	⋊ ʊ m f a s t ⋉
53889	a k t iː v iː r ə n	a k t iː v iː r t	aktivieren	aktiviert	⋊ a k t iː v iː r ə n ⋉	⋊ a k t iː v iː r t ⋉
53953	v ʊ r s t ə l n	g ə v ʊ r s t ə l t	wursteln	gewurstelt	⋊ v ʊ r s t ə l n ⋉	⋊ g ə v ʊ r s t ə l t ⋉
53984	yː b ə r l aː g ə r n	yː b ə r l aː g ə r t	überlagern	überlagert	⋊ yː b ə r l aː g ə r n ⋉	⋊ yː b ə r l aː g ə r t ⋉
54008	b ə ɛ r b ə n	b ə ɛ r p t	beerben	beerbt	⋊ b ə ɛ r b ə n ⋉	⋊ b ə ɛ r p t ⋉
54069	a p ʃ t ɛ k ə n	a p g ə ʃ t ɛ k t	abstecken	abgesteckt	⋊ a p ʃ t ɛ k ə n ⋉	⋊ a p g ə ʃ t ɛ k t ⋉
54092	ts ɛ r f l ɛ d ə r n	ts ɛ r f l ɛ d ə r t	zerfleddern	zerfleddert	⋊ ts ɛ r f l ɛ d ə r n ⋉	⋊ ts ɛ r f l ɛ d ə r t ⋉
54126	z ɪ g n iː f iː ts iː r ə n	z ɪ g n iː f iː ts iː r t	signifizieren	signifiziert	⋊ z ɪ g n iː f iː ts iː r ə n ⋉	⋊ z ɪ g n iː f iː ts iː r t ⋉
54157	ʃ r ɛː g ə n	g ə ʃ r ɛː k t	schrägen	geschrägt	⋊ ʃ r ɛː g ə n ⋉	⋊ g ə ʃ r ɛː k t ⋉
54166	ai̯ n ʃ ɛ ts ə n	ai̯ n g ə ʃ ɛ ts t	einschätzen	eingeschätzt	⋊ a i n ʃ ɛ ts ə n ⋉	⋊ a i n g ə ʃ ɛ ts t ⋉
54257	g uː t iː r ə n	g uː t iː r t	goutieren	goutiert	⋊ g uː t iː r ə n ⋉	⋊ g uː t iː r t ⋉
54278	t a m p oː n iː r ə n	t a m p oː n iː r t	tamponieren	tamponiert	⋊ t a m p oː n iː r ə n ⋉	⋊ t a m p oː n iː r t ⋉
54337	au̯ f ʃ p r ɪ ts ə n	au̯ f g ə ʃ p r ɪ ts t	aufspritzen	aufgespritzt	⋊ a u f ʃ p r ɪ ts ə n ⋉	⋊ a u f g ə ʃ p r ɪ ts t ⋉
54344	au̯ f v a r t ə n	au̯ f g ə v a r t ə t	aufwarten	aufgewartet	⋊ a u f v a r t ə n ⋉	⋊ a u f g ə v a r t ə t ⋉
54347	ai̯ n ʃ ɪ k ə n	ai̯ n g ə ʃ ɪ k t	einschicken	eingeschickt	⋊ a i n ʃ ɪ k ə n ⋉	⋊ a i n g ə ʃ ɪ k t ⋉
54352	m ɪ t d ɛ ŋ k ə n	m ɪ t g ə d a x t	mitdenken	mitgedacht	⋊ m ɪ t d ɛ ŋ k ə n ⋉	⋊ m ɪ t g ə d a x t ⋉
54374	ʃ l ɔ t ə r n	g ə ʃ l ɔ t ə r t	schlottern	geschlottert	⋊ ʃ l ɔ t ə r n ⋉	⋊ g ə ʃ l ɔ t ə r t ⋉
54468	ʃ p l ɪ t ə r n	g ə ʃ p l ɪ t ə r t	splittern	gesplittert	⋊ ʃ p l ɪ t ə r n ⋉	⋊ g ə ʃ p l ɪ t ə r t ⋉
54493	k l ɛ k s ə n	g ə k l ɛ k s t	klechsen	geklechst	⋊ k l ɛ k s ə n ⋉	⋊ g ə k l ɛ k s t ⋉
54503	m ɛː s ɪ g ə n	g ə m ɛː s ɪ ç t	mässigen	gemässigt	⋊ m ɛː s ɪ g ə n ⋉	⋊ g ə m ɛː s ɪ ç t ⋉
54507	ʃ p r uː d ə l n	g ə ʃ p r uː d ə l t	sprudeln	gesprudelt	⋊ ʃ p r uː d ə l n ⋉	⋊ g ə ʃ p r uː d ə l t ⋉
54587	ʊ m ʃ t eː ə n	ʊ m g ə ʃ t a n d ə n	umstehen	umgestanden	⋊ ʊ m ʃ t eː ə n ⋉	⋊ ʊ m g ə ʃ t a n d ə n ⋉
54627	au̯ s m aː l ə n	au̯ s g ə m aː l t	ausmahlen	ausgemahlt	⋊ a u s m aː l ə n ⋉	⋊ a u s g ə m aː l t ⋉
54663	b ə ʃ ɛː m ə n	b ə ʃ ɛː m t	beschämen	beschämt	⋊ b ə ʃ ɛː m ə n ⋉	⋊ b ə ʃ ɛː m t ⋉
54679	a n ts ɛː l ə n	a n g ə ts ɛː l t	anzaehlen	angezaehlt	⋊ a n ts ɛː l ə n ⋉	⋊ a n g ə ts ɛː l t ⋉
