ɹ i v aɪ t ə l aɪ z	ɹ i v aɪ t ə l aɪ z d	V;PST;	revitalize	revitalized
s n ɪ g ɚ	s n ɪ g ɚ d	V;PST;	snigger	sniggered
s p aɪ s	s p aɪ s t	V;PST;	spice	spiced
t æ k	t æ k t	V;PST;	tack	tacked
t oʊ l	t oʊ l d	V;PST;	toll	tolled
w eɪ t	w eɪ t ɨ d	V;PST;	weight	weighted
æ m b ə l	æ m b ə l d	V;PST;	amble	ambled
b eɪ t	b eɪ t ɨ d	V;PST;	bate	bated
d ɔ d ə l	d ɔ d ə l d	V;PST;	dawdle	dawdled
d ɪ f aɪ l	d ɪ f aɪ l d	V;PST;	defile	defiled
ə b eɪ t	ə b eɪ t ɨ d	V;PST;	abate	abated
ə dʒ ɔɪ n	ə dʒ ɔɪ n d	V;PST;	adjoin	adjoined
ə p ɹ a k s ɪ m eɪ t	ə p ɹ a k s ɪ m eɪ t ɨ d	V;PST;	approximate	approximated
f j u m	f j u m d	V;PST;	fume	fumed
g æ l v ə n aɪ z	g æ l v ə n aɪ z d	V;PST;	galvanize	galvanized
h ɔ s p ɪ t ə l aɪ z	h ɔ s p ɪ t ə l aɪ z d	V;PST;	hospitalize	hospitalized
h j u m ə n aɪ z	h j u m ə n aɪ z d	V;PST;	humanize	humanized
ɪ n æ m ə l	ɪ n æ m ə l d	V;PST;	enamel	enamelled
ɪ n t a k s ɪ k eɪ t	ɪ n t a k s ɪ k eɪ t ɨ d	V;PST;	intoxicate	intoxicated
ɪ n t ə ɹ ɪ l eɪ t	ɪ n t ə ɹ ɪ l eɪ t ɨ d	V;PST;	interrelate	interrelated
j ɛ l oʊ	j ɛ l oʊ d	V;PST;	yellow	yellowed
k aʊ ɚ	k aʊ ɚ d	V;PST;	cower	cowered
m ʌ k	m ʌ k t	V;PST;	muck	mucked
n aɪ f	n aɪ f t	V;PST;	knife	knifed
p a s tʃ ə l eɪ t	p a s tʃ ə l eɪ t ɨ d	V;PST;	postulate	postulated
p ɚ t ɝ b	p ɚ t ɝ b d	V;PST;	perturb	perturbed
p ɹ a f ɪ s aɪ	p ɹ a f ɪ s aɪ d	V;PST;	prophesy	prophesied
ɹ ɪ p l ɛ n ɪ ʃ	ɹ ɪ p l ɛ n ɪ ʃ t	V;PST;	replenish	replenished
s æ b ə t a ʒ	s æ b ə t a ʒ d	V;PST;	sabotage	sabotaged
s ɪ z ə l	s ɪ z ə l d	V;PST;	sizzle	sizzled
s l a t	s l a t ɨ d	V;PST;	slot	slotted
s n eɪ k	s n eɪ k t	V;PST;	snake	snaked
ʃ æ k ə l	ʃ æ k ə l d	V;PST;	shackle	shackled
ʃ ɪ t	ʃ ɪ t ɨ d	V;PST;	shit	shitted
ʃ ʌ n t	ʃ ʌ n t ɨ d	V;PST;	shunt	shunted
t ɪ n t	t ɪ n t ɨ d	V;PST;	tint	tinted
w eɪ k ə n	w eɪ k ə n d	V;PST;	waken	wakened
w ɪ t ə l	w ɪ t ə l d	V;PST;	whittle	whittled
θ ʌ m	θ ʌ m d	V;PST;	thumb	thumbed
aʊ s t	aʊ s t ɨ d	V;PST;	oust	ousted
ɪ n tʃ	ɪ n tʃ t	V;PST;	inch	inched
oʊ ɹ k ɪ s t ɹ eɪ t	oʊ ɹ k ɪ s t ɹ eɪ t ɨ d	V;PST;	orchestrate	orchestrated
b eɪ	b eɪ d	V;PST;	bay	bayed
b ɹ æ n d ɪ ʃ	b ɹ æ n d ɪ ʃ t	V;PST;	brandish	brandished
d aɪ l eɪ t	d aɪ l eɪ t ɨ d	V;PST;	dilate	dilated
d ɪ b ɪ l ɪ t eɪ t	d ɪ b ɪ l ɪ t eɪ t ɨ d	V;PST;	debilitate	debilitated
d ɪ p ɹ eɪ v	d ɪ p ɹ eɪ v d	V;PST;	deprave	depraved
d ɪ s ɛ k t	d ɪ s ɛ k t ɨ d	V;PST;	dissect	dissected
d ɪ s k ʌ l ɚ	d ɪ s k ʌ l ɚ d	V;PST;	discolour	discoloured
dʒ æ ŋ g ə l	dʒ æ ŋ g ə l d	V;PST;	jangle	jangled
ə m æ l g ə m eɪ t	ə m æ l g ə m eɪ t ɨ d	V;PST;	amalgamate	amalgamated
f oʊ m	f oʊ m d	V;PST;	foam	foamed
f l a g	f l a g d	V;PST;	flog	flogged
g oʊ d	g oʊ d ɨ d	V;PST;	goad	goaded
g l ɪ m ɚ	g l ɪ m ɚ d	V;PST;	glimmer	glimmered
ɪ k s t ɝ m ɪ n eɪ t	ɪ k s t ɝ m ɪ n eɪ t ɨ d	V;PST;	exterminate	exterminated
ɪ l ɛ k t ɹ ɪ f aɪ	ɪ l ɛ k t ɹ ɪ f aɪ d	V;PST;	electrify	electrified
ɪ n k ɹ oʊ tʃ	ɪ n k ɹ oʊ tʃ t	V;PST;	encroach	encroached
ɪ n t ɚ dʒ ɛ k t	ɪ n t ɚ dʒ ɛ k t ɨ d	V;PST;	interject	interjected
k a ɹ p ɪ t	k a ɹ p ɪ t ɨ d	V;PST;	carpet	carpeted
k eɪ k	k eɪ k t	V;PST;	cake	caked
k ɪ n d ə l	k ɪ n d ə l d	V;PST;	kindle	kindled
k ɔ ʃ ə n	k ɔ ʃ ə n d	V;PST;	caution	cautioned
k ʌ f	k ʌ f t	V;PST;	cuff	cuffed
k ʌ v ɪ t	k ʌ v ɪ t ɨ d	V;PST;	covet	coveted
k ə n dʒ ɛ k tʃ ɚ	k ə n dʒ ɛ k tʃ ɚ d	V;PST;	conjecture	conjectured
k l ɪ n tʃ	k l ɪ n tʃ t	V;PST;	clinch	clinched
m æ d ə n	m æ d ə n d	V;PST;	madden	maddened
m ɔɪ s ə n	m ɔɪ s ə n d	V;PST;	moisten	moistened
oʊ v ɚ w ɝ k	oʊ v ɚ w ɝ k t	V;PST;	overwork	overworked
p eɪ v	p eɪ v d	V;PST;	pave	paved
ɹ æ n t	ɹ æ n t ɨ d	V;PST;	rant	ranted
ɹ i m eɪ ɹ i	ɹ i m eɪ ɹ i d	V;PST;	remarry	remarried
s aʊ ɚ	s aʊ ɚ d	V;PST;	sour	soured
s p j u	s p j u d	V;PST;	spew	spewed
s p l ʌ t ɚ	s p l ʌ t ɚ d	V;PST;	splutter	spluttered
s t a m p	s t a m p t	V;PST;	stomp	stomped
t æ k s i	t æ k s i d	V;PST;	taxi	taxied
t ɹ ɛ b ə l	t ɹ ɛ b ə l d	V;PST;	treble	trebled
v i t oʊ	v i t oʊ d	V;PST;	veto	vetoed
æ b d ɪ k eɪ t	æ b d ɪ k eɪ t ɨ d	V;PST;	abdicate	abdicated
b æ n d	b æ n d ɨ d	V;PST;	band	banded
d ɪ l ɪ b ɚ eɪ t	d ɪ l ɪ b ɚ eɪ t ɨ d	V;PST;	deliberate	deliberated
d ɪ s m aʊ n t	d ɪ s m aʊ n t ɨ d	V;PST;	dismount	dismounted
dʒ ɝ n i	dʒ ɝ n i d	V;PST;	journey	journeyed
f oʊ ɹ s eɪ k	f oʊ ɹ s ʊ k	V;PST;	forsake	forsook
h oʊ	h oʊ d	V;PST;	hoe	hoed
ɪ n f l eɪ m	ɪ n f l eɪ m d	V;PST;	inflame	inflamed
k æ t ə l ɔ g	k æ t ə l ɔ g d	V;PST;	catalogue	catalogued
k ə n s t ɹ u	k ə n s t ɹ u d	V;PST;	construe	construed
k ɹ oʊ k	k ɹ oʊ k t	V;PST;	croak	croaked
m a ɹ ʃ ə l	m a ɹ ʃ ə l d	V;PST;	marshal	marshalled
n ɛ s t	n ɛ s t ɨ d	V;PST;	nest	nested
p æ m p ɚ	p æ m p ɚ d	V;PST;	pamper	pampered
p ɝ s ə n ə l aɪ z	p ɝ s ə n ə l aɪ z d	V;PST;	personalize	personalized
p ɹ æ n s	p ɹ æ n s t	V;PST;	prance	pranced
p ɹ ɛ ʃ ɚ	p ɹ ɛ ʃ ɚ d	V;PST;	pressure	pressured
ɹ eɪ v	ɹ eɪ v d	V;PST;	rave	raved
s ʌ k ə l	s ʌ k ə l d	V;PST;	suckle	suckled
ʃ eɪ m	ʃ eɪ m d	V;PST;	shame	shamed
ʃ ʌ t ɚ	ʃ ʌ t ɚ d	V;PST;	shutter	shuttered
t æ n t ə l aɪ z	t æ n t ə l aɪ z d	V;PST;	tantalize	tantalized
t eɪ n t	t eɪ n t ɨ d	V;PST;	taint	tainted
ʌ p h oʊ l s t ɚ	ʌ p h oʊ l s t ɚ d	V;PST;	upholster	upholstered
ɪ n s t ɪ g eɪ t	ɪ n s t ɪ g eɪ t ɨ d	V;PST;	instigate	instigated
b l ʌ f	b l ʌ f t	V;PST;	bluff	bluffed
d a m ɪ n i ɹ	d a m ɪ n i ɹ d	V;PST;	domineer	domineered
d ɪ f l eɪ t	d ɪ f l eɪ t ɨ d	V;PST;	deflate	deflated
dʒ ʌ g ə l	dʒ ʌ g ə l d	V;PST;	juggle	juggled
ə b h oʊ ɹ	ə b h oʊ ɹ d	V;PST;	abhor	abhorred
ə m æ s	ə m æ s t	V;PST;	amass	amassed
g oʊ ɹ dʒ	g oʊ ɹ dʒ d	V;PST;	gorge	gorged
g ɹ æ f t	g ɹ æ f t ɨ d	V;PST;	graft	grafted
ɪ g z æ k t	ɪ g z æ k t ɨ d	V;PST;	exact	exacted
k a p j ʊ l eɪ t	k a p j ʊ l eɪ t ɨ d	V;PST;	copulate	copulated
k ə n k ɝ	k ə n k ɝ d	V;PST;	concur	concurred
k ə ɹ a b ə ɹ eɪ t	k ə ɹ a b ə ɹ eɪ t ɨ d	V;PST;	corroborate	corroborated
k ɹ æ m p	k ɹ æ m p t	V;PST;	cramp	cramped
l i g ə l aɪ z	l i g ə l aɪ z d	V;PST;	legalize	legalized
l ʌ m p	l ʌ m p t	V;PST;	lump	lumped
m oʊ ɹ g ɪ dʒ	m oʊ ɹ g ɪ dʒ d	V;PST;	mortgage	mortgaged
n ɛ k	n ɛ k t	V;PST;	neck	necked
p ɛ l t	p ɛ l t ɨ d	V;PST;	pelt	pelted
p ɚ s p aɪ ɚ	p ɚ s p aɪ ɚ d	V;PST;	perspire	perspired
p l ʌ n d ɚ	p l ʌ n d ɚ d	V;PST;	plunder	plundered
ɹ ɛ tʃ	ɹ ɛ tʃ t	V;PST;	retch	retched
ɹ ɛ z ə ɹ ɛ k t	ɹ ɛ z ə ɹ ɛ k t ɨ d	V;PST;	resurrect	resurrected
ɹ ɪ k ɔɪ l	ɹ ɪ k ɔɪ l d	V;PST;	recoil	recoiled
s aɪ d ə l	s aɪ d ə l d	V;PST;	sidle	sidled
s ə l ɪ d ɪ f aɪ	s ə l ɪ d ɪ f aɪ d	V;PST;	solidify	solidified
s ɚ m aɪ z	s ɚ m aɪ z d	V;PST;	surmise	surmised
s k æ n d ə l aɪ z	s k æ n d ə l aɪ z d	V;PST;	scandalize	scandalized
s m ɝ k	s m ɝ k t	V;PST;	smirk	smirked
s t ʌ t ɚ	s t ʌ t ɚ d	V;PST;	stutter	stuttered
t ɛ l ɪ v aɪ z	t ɛ l ɪ v aɪ z d	V;PST;	televise	televised
t w ɪ t ɚ	t w ɪ t ɚ d	V;PST;	twitter	twittered
tʃ eɪ f	tʃ eɪ f t	V;PST;	chafe	chafed
ʌ n z ɪ p	ʌ n z ɪ p t	V;PST;	unzip	unzipped
i ɹ ɪ g eɪ t	i ɹ ɪ g eɪ t ɨ d	V;PST;	irrigate	irrigated
b ɪ f ɹ ɛ n d	b ɪ f ɹ ɛ n d ɨ d	V;PST;	befriend	befriended
b ɪ g ɛ t	b ɪ g a t	V;PST;	beget	begot
b l ʌ n t	b l ʌ n t ɨ d	V;PST;	blunt	blunted
d ɛ n ɪ g ɹ eɪ t	d ɛ n ɪ g ɹ eɪ t ɨ d	V;PST;	denigrate	denigrated
d aɪ v ʌ l dʒ	d aɪ v ʌ l dʒ d	V;PST;	divulge	divulged
d ɪ f ɛ k t	d ɪ f ɛ k t ɨ d	V;PST;	defect	defected
d ɪ s k ə n t ɪ n j u	d ɪ s k ə n t ɪ n j u d	V;PST;	discontinue	discontinued
d ɪ s p eɪ ɹ ɪ dʒ	d ɪ s p eɪ ɹ ɪ dʒ d	V;PST;	disparage	disparaged
ə l eɪ	ə l eɪ d	V;PST;	allay	allayed
f ɔ l s ə f aɪ	f ɔ l s ə f aɪ d	V;PST;	falsify	falsified
f ɔ s ɪ l aɪ z	f ɔ s ɪ l aɪ z d	V;PST;	fossilize	fossilized
f l aʊ ɚ	f l aʊ ɚ d	V;PST;	flour	floured
g l i n	g l i n d	V;PST;	glean	gleaned
ɪ n s l eɪ v	ɪ n s l eɪ v d	V;PST;	enslave	enslaved
k ɹ eɪ n	k ɹ eɪ n d	V;PST;	crane	craned
l æ n s k eɪ p	l æ n s k eɪ p t	V;PST;	landscape	landscaped
l i ɹ	l i ɹ d	V;PST;	leer	leered
l oʊ n	l oʊ n d	V;PST;	loan	loaned
l ɔ n d ɚ	l ɔ n d ɚ d	V;PST;	launder	laundered
m æ s k ə ɹ eɪ d	m æ s k ə ɹ eɪ d ɨ d	V;PST;	masquerade	masqueraded
p æ n ə l	p æ n ə l d	V;PST;	panel	panelled
p æ t ɚ	p æ t ɚ d	V;PST;	patter	pattered
p ɛ s t ɚ	p ɛ s t ɚ d	V;PST;	pester	pestered
p ɝ p ɪ t ɹ eɪ t	p ɝ p ɪ t ɹ eɪ t ɨ d	V;PST;	perpetrate	perpetrated
ɹ æ n s æ k	ɹ æ n s æ k t	V;PST;	ransack	ransacked
ɹ aʊ t	ɹ aʊ t ɨ d	V;PST;	rout	routed
ɹ i n eɪ m	ɹ i n eɪ m d	V;PST;	rename	renamed
s ɛ g ɹ ɪ g eɪ t	s ɛ g ɹ ɪ g eɪ t ɨ d	V;PST;	segregate	segregated
s ə b oʊ ɹ d ɪ n eɪ t	s ə b oʊ ɹ d ɪ n eɪ t ɨ d	V;PST;	subordinate	subordinated
s n ʌ g ə l	s n ʌ g ə l d	V;PST;	snuggle	snuggled
s p ʌ n dʒ	s p ʌ n dʒ d	V;PST;	sponge	sponged
s w ɔ ð	s w ɔ ð d	V;PST;	swathe	swathed
w ɛ dʒ	w ɛ dʒ d	V;PST;	wedge	wedged
w ɝ	w ɝ d	V;PST;	whirr	whirred
w ɪ z	w ɪ z d	V;PST;	whiz	whizzed
w oʊ ɹ	w oʊ ɹ d	V;PST;	war	warred
θ ɹ ɔ ŋ	θ ɹ ɔ ŋ d	V;PST;	throng	thronged
ɛ b	ɛ b d	V;PST;	ebb	ebbed
ɪ n t ɚ n	ɪ n t ɚ n d	V;PST;	intern	interned
b a n d	b a n d ɨ d	V;PST;	bond	bonded
d aʊ s	d aʊ s t	V;PST;	douse	doused
d aɪ v ɝ dʒ	d aɪ v ɝ dʒ d	V;PST;	diverge	diverged
d ɪ l i t	d ɪ l i t ɨ d	V;PST;	delete	deleted
d ɪ s oʊ ɹ g ə n aɪ z	d ɪ s oʊ ɹ g ə n aɪ z d	V;PST;	disorganize	disorganized
d ɪ s b æ n d	d ɪ s b æ n d ɨ d	V;PST;	disband	disbanded
d ɪ s k ə n ɛ k t	d ɪ s k ə n ɛ k t ɨ d	V;PST;	disconnect	disconnected
d ɪ s k w aɪ ə t	d ɪ s k w aɪ ə t ɨ d	V;PST;	disquiet	disquieted
d ɹ oʊ n	d ɹ oʊ n d	V;PST;	drone	droned
ə f ɹ ʌ n t	ə f ɹ ʌ n t ɨ d	V;PST;	affront	affronted
f ɛ s t ɚ	f ɛ s t ɚ d	V;PST;	fester	festered
f l ʌ s t ɚ	f l ʌ s t ɚ d	V;PST;	fluster	flustered
h ɛ k t ɚ	h ɛ k t ɚ d	V;PST;	hector	hectored
ɪ g z ɛ m p t	ɪ g z ɛ m p t ɨ d	V;PST;	exempt	exempted
ɪ k l ɪ p s	ɪ k l ɪ p s t	V;PST;	eclipse	eclipsed
l i f	l i f t	V;PST;	leaf	leafed
l ɪ k w ɪ d eɪ t	l ɪ k w ɪ d eɪ t ɨ d	V;PST;	liquidate	liquidated
m aʊ ð	m aʊ ð d	V;PST;	mouth	mouthed
oʊ v ɚ s ɪ m p l ɪ f aɪ	oʊ v ɚ s ɪ m p l ɪ f aɪ d	V;PST;	oversimplify	oversimplified
p ɚ s a n ɪ f aɪ	p ɚ s a n ɪ f aɪ d	V;PST;	personify	personified
ɹ ɛ k t ɪ f aɪ	ɹ ɛ k t ɪ f aɪ d	V;PST;	rectify	rectified
ɹ ɛ s t	ɹ ɛ s t ɨ d	V;PST;	wrest	wrested
ɹ i f j u ə l	ɹ i f j u ə l d	V;PST;	refuel	refuelled
s n ʌ f	s n ʌ f t	V;PST;	snuff	snuffed
s t ɪ p j ʊ l eɪ t	s t ɪ p j ʊ l eɪ t ɨ d	V;PST;	stipulate	stipulated
t ɔ n t	t ɔ n t ɨ d	V;PST;	taunt	taunted
t w ɪ d ə l	t w ɪ d ə l d	V;PST;	twiddle	twiddled
tʃ ʌ g	tʃ ʌ g d	V;PST;	chug	chugged
ʌ p g ɹ eɪ d	ʌ p g ɹ eɪ d ɨ d	V;PST;	upgrade	upgraded
a s ɪ l eɪ t	a s ɪ l eɪ t ɨ d	V;PST;	oscillate	oscillated
i ɹ m a ɹ k	i ɹ m a ɹ k t	V;PST;	earmark	earmarked
ɪ m p ɹ ɛ g n eɪ t	ɪ m p ɹ ɛ g n eɪ t ɨ d	V;PST;	impregnate	impregnated
oʊ ɹ b ɪ t	oʊ ɹ b ɪ t ɨ d	V;PST;	orbit	orbited
æ k s i d	æ k s i d ɨ d	V;PST;	accede	acceded
b æ ŋ k w ɪ t	b æ ŋ k w ɪ t ɨ d	V;PST;	banquet	banqueted
b eɪ s t	b eɪ s t ɨ d	V;PST;	baste	basted
b ʌ m b ə l	b ʌ m b ə l d	V;PST;	bumble	bumbled
d ɛ t ə n eɪ t	d ɛ t ə n eɪ t ɨ d	V;PST;	detonate	detonated
d i f j u z	d i f j u z d	V;PST;	defuse	defused
d ɪ s b ɪ l i v	d ɪ s b ɪ l i v d	V;PST;	disbelieve	disbelieved
d ɪ s k w a l ɪ f aɪ	d ɪ s k w a l ɪ f aɪ d	V;PST;	disqualify	disqualified
d ɪ s m ɛ m b ɚ	d ɪ s m ɛ m b ɚ d	V;PST;	dismember	dismembered
d ɪ s t ɛ n d	d ɪ s t ɛ n d ɨ d	V;PST;	distend	distended
dʒ a ɹ	dʒ a ɹ d	V;PST;	jar	jarred
ə k l eɪ m	ə k l eɪ m d	V;PST;	acclaim	acclaimed
ɛ k s t oʊ l	ɛ k s t oʊ l d	V;PST;	extol	extolled
f l u t	f l u t ɨ d	V;PST;	flute	fluted
f ɹ ʌ n t	f ɹ ʌ n t ɨ d	V;PST;	front	fronted
g a ɹ n ɪ ʃ	g a ɹ n ɪ ʃ t	V;PST;	garnish	garnished
h a ɹ k	h a ɹ k t	V;PST;	hark	harked
h aʊ n d	h aʊ n d ɨ d	V;PST;	hound	hounded
ɪ g n aɪ t	ɪ g n aɪ t ɨ d	V;PST;	ignite	ignited
ɪ n f ɛ s t	ɪ n f ɛ s t ɨ d	V;PST;	infest	infested
k a m p l ɪ m ɛ n t	k a m p l ɪ m ɛ n t ɨ d	V;PST;	compliment	complimented
k æ t ə g ɚ aɪ z	k æ t ə g ɚ aɪ z d	V;PST;	categorize	categorized
k ɝ d ə l	k ɝ d ə l d	V;PST;	curdle	curdled
k ɹ u n	k ɹ u n d	V;PST;	croon	crooned
k w ɛ l	k w ɛ l d	V;PST;	quell	quelled
l æ ŋ g w ɪ ʃ	l æ ŋ g w ɪ ʃ t	V;PST;	languish	languished
p ʌ l s eɪ t	p ʌ l s eɪ t ɨ d	V;PST;	pulsate	pulsated
ɹ i v ɝ b ɚ eɪ t	ɹ i v ɝ b ɚ eɪ t ɨ d	V;PST;	reverberate	reverberated
s ɛ g m ɛ n t	s ɛ g m ɛ n t ɨ d	V;PST;	segment	segmented
s k ʌ f	s k ʌ f t	V;PST;	scuff	scuffed
s l a ʃ	s l a ʃ t	V;PST;	slosh	sloshed
s l aʊ tʃ	s l aʊ tʃ t	V;PST;	slouch	slouched
s ʌ b v ɝ t	s ʌ b v ɝ t ɨ d	V;PST;	subvert	subverted
ɛ k s oʊ ɹ s aɪ z	ɛ k s oʊ ɹ s aɪ z d	V;PST;	exorcize	exorcized
æ d m a n ɪ ʃ	æ d m a n ɪ ʃ t	V;PST;	admonish	admonished
aʊ t l ɪ v	aʊ t l ɪ v d	V;PST;	outlive	outlived
b æ g	b æ g d	V;PST;	bag	bagged
b ɪ f ɪ t	b ɪ f ɪ t ɨ d	V;PST;	befit	befitted
b ɪ l aɪ	b ɪ l aɪ d	V;PST;	belie	belied
b l i t	b l i t ɨ d	V;PST;	bleat	bleated
d i k oʊ d	d i k oʊ d ɨ d	V;PST;	decode	decoded
ə b oʊ ɹ t	ə b oʊ ɹ t ɨ d	V;PST;	abort	aborted
ə b ɹ i v i eɪ t	ə b ɹ i v i eɪ t ɨ d	V;PST;	abbreviate	abbreviated
ə b z a l v	ə b z a l v d	V;PST;	absolve	absolved
h æ g ə l	h æ g ə l d	V;PST;	haggle	haggled
h oʊ l	h oʊ l d	V;PST;	hole	holed
ɪ k a n ə m aɪ z	ɪ k a n ə m aɪ z d	V;PST;	economize	economized
ɪ n m ɛ ʃ	ɪ n m ɛ ʃ t	V;PST;	enmesh	enmeshed
ɪ n s ɛ n s	ɪ n s ɛ n s t	V;PST;	incense	incensed
k aʊ tʃ	k aʊ tʃ t	V;PST;	couch	couched
k eɪ dʒ	k eɪ dʒ d	V;PST;	cage	caged
k ɹ eɪ z	k ɹ eɪ z d	V;PST;	craze	crazed
k w eɪ k	k w eɪ k t	V;PST;	quake	quaked
m a l ɪ f aɪ	m a l ɪ f aɪ d	V;PST;	mollify	mollified
n ɪ k	n ɪ k t	V;PST;	nick	nicked
n ɪ g eɪ t	n ɪ g eɪ t ɨ d	V;PST;	negate	negated
p a p j ʊ l ɚ aɪ z	p a p j ʊ l ɚ aɪ z d	V;PST;	popularize	popularized
p a z ɪ t	p a z ɪ t ɨ d	V;PST;	posit	posited
p ɛ n s ə l	p ɛ n s ə l d	V;PST;	pencil	pencilled
p ə t ɪ ʃ ə n	p ə t ɪ ʃ ə n d	V;PST;	petition	petitioned
p l eɪ t	p l eɪ t ɨ d	V;PST;	plait	plaited
ɹ a k ɪ t	ɹ a k ɪ t ɨ d	V;PST;	rocket	rocketed
ɹ ʌ p tʃ ɚ	ɹ ʌ p tʃ ɚ d	V;PST;	rupture	ruptured
ɹ ɪ dʒ u v ə n eɪ t	ɹ ɪ dʒ u v ə n eɪ t ɨ d	V;PST;	rejuvenate	rejuvenated
s k æ v ɪ n dʒ	s k æ v ɪ n dʒ d	V;PST;	scavenge	scavenged
s p aɪ k	s p aɪ k t	V;PST;	spike	spiked
s t i p	s t i p t	V;PST;	steep	steeped
s t ɹ æ g ə l	s t ɹ æ g ə l d	V;PST;	straggle	straggled
s w ɪ ʃ	s w ɪ ʃ t	V;PST;	swish	swished
t ɹ ɛ s p æ s	t ɹ ɛ s p æ s t	V;PST;	trespass	trespassed
ʌ n d ɚ k ʌ t	ʌ n d ɚ k ʌ t	V;PST;	undercut	undercut
w ɝ d	w ɝ d ɨ d	V;PST;	word	worded
æ m p j ʊ t eɪ t	æ m p j ʊ t eɪ t ɨ d	V;PST;	amputate	amputated
aɪ d ə l	aɪ d ə l d	V;PST;	idle	idled
ɛ k s t ɹ ə k eɪ t	ɛ k s t ɹ ə k eɪ t ɨ d	V;PST;	extricate	extricated
æ k w i ɛ s	æ k w i ɛ s t	V;PST;	acquiesce	acquiesced
b ɔ k	b ɔ k t	V;PST;	balk	balked
d ɛ d ə n	d ɛ d ə n d	V;PST;	deaden	deadened
d ɛ n t	d ɛ n t ɨ d	V;PST;	dent	dented
d ɹ u l	d ɹ u l d	V;PST;	drool	drooled
dʒ a ʃ	dʒ a ʃ t	V;PST;	josh	joshed
ə k ɔ s t	ə k ɔ s t ɨ d	V;PST;	accost	accosted
h æ l oʊ	h æ l oʊ d	V;PST;	hallow	hallowed
ɪ m oʊ b ɪ l aɪ z	ɪ m oʊ b ɪ l aɪ z d	V;PST;	immobilize	immobilized
k ɹ æ ŋ k	k ɹ æ ŋ k t	V;PST;	crank	cranked
l æ tʃ	l æ tʃ t	V;PST;	latch	latched
m æ ŋ g ə l	m æ ŋ g ə l d	V;PST;	mangle	mangled
m aɪ m	m aɪ m d	V;PST;	mime	mimed
m ɪ s ɪ n t ɝ p ɹ ɪ t	m ɪ s ɪ n t ɝ p ɹ ɪ t ɨ d	V;PST;	misinterpret	misinterpreted
m ɪ s l eɪ	m ɪ s l eɪ d	V;PST;	mislay	mislaid
oʊ v ɚ h ɔ l	oʊ v ɚ h ɔ l d	V;PST;	overhaul	overhauled
p ɚ f j u m	p ɚ f j u m d	V;PST;	perfume	perfumed
p ɚ p l ɛ k s	p ɚ p l ɛ k s t	V;PST;	perplex	perplexed
p ɹ i n	p ɹ i n d	V;PST;	preen	preened
ɹ oʊ p	ɹ oʊ p t	V;PST;	rope	roped
ɹ u s t	ɹ u s t ɨ d	V;PST;	roost	roosted
ɹ i ə b ɪ l ɪ t eɪ t	ɹ i ə b ɪ l ɪ t eɪ t ɨ d	V;PST;	rehabilitate	rehabilitated
ɹ ɪ s ɪ p ɹ ə k eɪ t	ɹ ɪ s ɪ p ɹ ə k eɪ t ɨ d	V;PST;	reciprocate	reciprocated
s l ɝ	s l ɝ d	V;PST;	slur	slurred
s m ʌ dʒ	s m ʌ dʒ d	V;PST;	smudge	smudged
ʃ aɪ	ʃ aɪ d	V;PST;	shy	shied
tʃ aɪ d	tʃ aɪ d ɨ d	V;PST;	chide	chided
ʌ p l ɪ f t	ʌ p l ɪ f t ɨ d	V;PST;	uplift	uplifted
w aɪ t ə n	w aɪ t ə n d	V;PST;	whiten	whitened
z u m	z u m d	V;PST;	zoom	zoomed
θ i ə ɹ aɪ z	θ i ə ɹ aɪ z d	V;PST;	theorize	theorized
aʊ t d u	aʊ t d ɪ d	V;PST;	outdo	outdid
b l æ ŋ k ɪ t	b l æ ŋ k ɪ t ɨ d	V;PST;	blanket	blanketed
b l aɪ t	b l aɪ t ɨ d	V;PST;	blight	blighted
d a n	d a n d	V;PST;	don	donned
d ɛ k	d ɛ k t	V;PST;	deck	decked
d i v i eɪ t	d i v i eɪ t ɨ d	V;PST;	deviate	deviated
d i v æ l j u	d i v æ l j u d	V;PST;	devalue	devalued
d ɪ s ɪ n g eɪ dʒ	d ɪ s ɪ n g eɪ dʒ d	V;PST;	disengage	disengaged
ə b ɛ t	ə b ɛ t ɨ d	V;PST;	abet	abetted
ə dʒ ɝ n	ə dʒ ɝ n d	V;PST;	adjourn	adjourned
ə p ɹ eɪ z	ə p ɹ eɪ z d	V;PST;	appraise	appraised
ɛ s tʃ u	ɛ s tʃ u d	V;PST;	eschew	eschewed
g eɪ m	g eɪ m d	V;PST;	game	gamed
h ɛ m	h ɛ m d	V;PST;	hem	hemmed
p æ s ɪ f aɪ	p æ s ɪ f aɪ d	V;PST;	pacify	pacified
p eɪ ɹ	p eɪ ɹ d	V;PST;	pare	pared
p eɪ s t	p eɪ s t ɨ d	V;PST;	paste	pasted
p l a ŋ k	p l a ŋ k t	V;PST;	plonk	plonked
ɹ æ m b ə l	ɹ æ m b ə l d	V;PST;	ramble	rambled
ɹ æ v ə l	ɹ æ v ə l d	V;PST;	ravel	ravelled
ɹ ɛ p ɹ ɪ m æ n d	ɹ ɛ p ɹ ɪ m æ n d ɨ d	V;PST;	reprimand	reprimanded
ɹ i d i ɹ ɛ k t	ɹ i d i ɹ ɛ k t ɨ d	V;PST;	redirect	redirected
ɹ i f ɝ b ɪ ʃ	ɹ i f ɝ b ɪ ʃ t	V;PST;	refurbish	refurbished
